Unnamed: 0,Number of Stars,Number of Planets,Discovery Year,Controversial Flag,Orbital Period [days],Orbital Period Upper Unc. [days],Orbital Period Lower Unc. [days],Orbital Period Limit Flag,Orbit Semi-Major Axis [au],Orbit Semi-Major Axis Upper Unc. [au],Orbit Semi-Major Axis Lower Unc. [au],Orbit Semi-Major Axis Limit Flag,Planet Radius [Earth Radius],Planet Radius Upper Unc. [Earth Radius],Planet Radius Lower Unc. [Earth Radius],Planet Radius Limit Flag,Planet Radius [Jupiter Radius],Planet Radius Upper Unc. [Jupiter Radius],Planet Radius Lower Unc. [Jupiter Radius],Planet Radius Limit Flag.1,Planet Mass or Mass*sin(i) [Earth Mass],Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag,Planet Mass or Mass*sin(i) [Jupiter Mass],Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,Planet Mass or Mass*sin(i) Provenance,Eccentricity,Eccentricity Upper Unc.,Eccentricity Lower Unc.,Eccentricity Limit Flag,Insolation Flux [Earth Flux],Insolation Flux Upper Unc. [Earth Flux],Insolation Flux Lower Unc. [Earth Flux],Insolation Flux Limit Flag,Equilibrium Temperature [K],Equilibrium Temperature Upper Unc. [K],Equilibrium Temperature Lower Unc. [K],Equilibrium Temperature Limit Flag,Data show Transit Timing Variations,Stellar Effective Temperature [K],Stellar Effective Temperature Upper Unc. [K],Stellar Effective Temperature Lower Unc. [K],Stellar Effective Temperature Limit Flag,Stellar Radius [Solar Radius],Stellar Radius Upper Unc. [Solar Radius],Stellar Radius Lower Unc. [Solar Radius],Stellar Radius Limit Flag,Stellar Mass [Solar mass],Stellar Mass Upper Unc. [Solar mass],Stellar Mass Lower Unc. [Solar mass],Stellar Mass Limit Flag,Stellar Metallicity [dex],Stellar Metallicity Upper Unc. [dex],Stellar Metallicity Lower Unc. [dex],Stellar Metallicity Limit Flag,Stellar Metallicity Ratio,Stellar Surface Gravity [log10(cm/s**2)],Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],Stellar Surface Gravity Limit Flag,RA [deg],Dec [deg],Distance [pc],Distance [pc] Upper Unc,Distance [pc] Lower Unc,V (Johnson) Magnitude,V (Johnson) Magnitude Upper Unc,V (Johnson) Magnitude Lower Unc,Ks (2MASS) Magnitude,Ks (2MASS) Magnitude Upper Unc,Ks (2MASS) Magnitude Lower Unc,Gaia Magnitude,Gaia Magnitude Upper Unc,Gaia Magnitude Lower Unc
762,1,3,2008,0,2172.0,158.0,-158.0,0.0,3.0,0.003,-0.003,0.0,14.2,0.28,-0.22,0.0,1.27,0.025,-0.02,0.0,171.0,20.65895,-19.443815,0.0,0.54,0.066,-0.06055,0.0,3,0.48,0.05,-0.05,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4962.0,134.0,-134.0,0.0,0.81,0.07,-0.05,0.0,0.78,0.05,-0.05,0.0,0.33,0.13,-0.13,0.0,1.0,4.37,0.26,-0.26,0.0,291.2873731,-66.4677838,26.8762,0.0225,-0.0225,8.4,0.03,-0.03,6.094,0.023,-0.023,8.09228,0.000274,-0.000274
3747,1,2,2014,0,8.486616,8.4e-05,-8.4e-05,0.0,0.086,0.003,-0.003,0.0,1.45,0.28,-0.28,0.0,0.129,0.025,-0.025,0.0,2.7,20.65895,-19.443815,0.0,0.00849,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,411.9,16.1,-15.43,0.0,1060.0,21.0,-21.0,0.0,0,6169.0,100.0,-100.0,0.0,1.34,0.26,-0.26,0.0,1.17,0.06,-0.05,0.0,0.024,0.055,-0.055,0.0,2.0,4.25,0.15,-0.15,0.0,296.8034146,46.7411011,930.32,15.496,-15.496,13.635,0.103,-0.103,12.198,0.02,-0.02,13.5447,0.000254,-0.000254
284,1,2,2020,0,727.562,12.198,-12.198,0.0,1.165,0.023,-0.023,0.0,4.14,0.28,-0.22,0.0,0.369,0.025,-0.02,0.0,16.0,4.1,-4.1,0.0,0.05034,0.0129,-0.0129,0.0,3,0.4,0.22,-0.22,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,3413.0,28.0,-28.0,0.0,0.42,0.01,-0.01,0.0,0.4,0.02,-0.02,0.0,0.063,0.078,-0.078,0.0,1.0,4.82,0.0,0.0,0.0,264.1041731,68.3336741,4.54939,0.00068,-0.00068,9.15,0.1,-0.1,4.548,0.021,-0.021,8.02754,0.000862,-0.000862
686,1,5,2020,0,7.951,0.0022,-0.0021,0.0,0.103,0.003,-0.003,0.0,2.34,0.28,-0.22,0.0,0.209,0.025,-0.02,0.0,6.08,0.94,-1.03,0.0,0.01913,0.00296,-0.00324,0.0,3,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5801.89,124.62,-124.62,0.0,1.21,0.03,-0.08,0.0,1.08,0.1,-0.1,0.0,0.02,0.1,-0.1,0.0,1.0,4.25,0.08,-0.08,0.0,261.3495847,52.7904721,27.0498,0.0215,-0.0215,6.47915,0.023,-0.023,4.965,0.023,-0.023,6.30694,0.0003985,-0.0003985
2353,1,1,2016,0,0.67933627,7.2e-07,-7.2e-07,0.0,0.0148,0.003,-0.003,0.0,1.44,0.16,-0.12,0.0,0.128,0.014,-0.011,0.0,2.67,20.65895,-19.443815,0.0,0.00839,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2830.91,88.78,-86.32,0.0,1883.0,21.0,-21.0,0.0,0,5549.0,136.6,-124.53,0.0,0.88,0.1,-0.07,0.0,0.91,0.05,-0.06,0.0,-0.07,0.151,-0.183,0.0,1.0,4.51,0.05,-0.1,0.0,283.9200236,40.7400419,569.185,6.757,-6.603,14.346,0.114,-0.114,12.436,0.021,-0.021,14.1223,0.000258,-0.000258
5238,1,1,2018,0,11.558337715,0.0001,-0.0001,0.0,4.18,0.96,-0.88,0.0,13.7,0.28,-0.22,0.0,1.22,0.025,-0.02,0.0,407.0,120.0,-140.0,0.0,1.28,0.37,-0.44,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.81,0.21,-0.27,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,266.654083,-29.2113609,6300.0,1600.0,-2100.0,13.5035,0.08,-0.08,17.7,0.023,-0.023,13.2865,0.000364,-0.000364
21,2,1,2008,0,479.1,6.2,-6.2,0.0,1.19,0.01,-0.01,0.0,13.0,0.28,-0.22,0.0,1.16,0.025,-0.02,0.0,1233.13,270.14,-270.14,0.0,3.88,0.85,-0.85,0.0,3,0.38,0.06,-0.06,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4200.0,70.0,-70.0,0.0,22.03,1.0,-1.0,0.0,0.98,0.05,-0.05,0.0,-0.46,0.05,-0.05,0.0,1.0,1.71,0.05,-0.05,0.0,276.4975053,65.5633652,90.6545,1.3227,-1.3227,4.8262,0.023,-0.023,2.085,0.216,-0.216,4.43216,0.006238,-0.006238
2752,1,1,2016,0,11.17931605,7.504e-05,-7.504e-05,0.0,0.1074,0.003,-0.003,0.0,1.34,0.58,-0.23,0.0,0.12,0.052,-0.021,0.0,2.36,20.65895,-19.443815,0.0,0.00742,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,124.51,3.31,-3.22,0.0,1159.0,21.0,-21.0,0.0,0,6296.0,217.69,-152.7,0.0,1.36,0.58,-0.22,0.0,1.22,0.2,-0.11,0.0,0.02,0.119,-0.168,0.0,1.0,4.25,0.12,-0.24,0.0,293.5808607,40.4275396,629.804,5.564,-5.469,13.362,0.114,-0.114,12.06,0.021,-0.021,13.3012,0.000205,-0.000205
885,1,1,2012,0,5478.68861,48.63475,-38.2533,0.0,5.935,0.249,-0.265,0.0,12.5,0.28,-0.22,0.0,1.11,0.025,-0.02,0.0,3057.50928,318.14624,-232.96822,0.0,9.62,1.001,-0.733,0.0,4,0.768,0.002,-0.002,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5362.0,18.0,-18.0,0.0,1.91,0.03,-0.03,0.0,0.92,0.12,-0.12,0.0,-0.13,0.01,-0.01,0.0,1.0,4.0,0.03,-0.03,0.0,348.5319387,-62.7018297,29.1864,0.0372,-0.0372,6.12,0.03,-0.03,4.287,8.888,-8.888,5.91597,0.0007371,-0.0007371
917,1,1,2007,0,141.63,0.067,-0.067,0.0,0.567,0.053,-0.053,0.0,13.7,0.28,-0.22,0.0,1.22,0.025,-0.02,0.0,359.1479,79.4575,-79.4575,0.0,1.13,0.25,-0.25,0.0,3,0.13,0.032,-0.032,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,6101.0,88.0,-88.0,0.0,1.53,0.2,-0.2,0.0,1.21,0.34,-0.34,0.0,0.05,0.1,-0.1,0.0,1.0,4.31,0.06,-0.06,0.0,293.017622,16.4743566,108.877,0.471,-0.467,8.97,0.03,-0.03,7.657,0.026,-0.026,8.83051,0.000288,-0.000288
1040,1,1,2004,0,963.6,3.4,-3.4,0.0,1.92,0.07,-0.07,0.0,13.5,0.28,-0.22,0.0,1.2,0.025,-0.02,0.0,568.89,44.49,-44.49,0.0,1.79,0.14,-0.14,0.0,3,0.778,0.009,-0.009,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5566.0,158.59,-132.98,0.0,1.26,0.1,-0.05,0.0,0.98,0.11,-0.16,0.0,0.23,0.1,-0.1,0.0,2.0,4.23,0.09,-0.08,0.0,97.1902262,38.9627315,46.8733,0.168,-0.1668,7.89,0.03,-0.03,6.224,0.017,-0.017,7.7,0.00032,-0.00032
1265,1,1,2021,0,926.4,12.8,-12.8,0.0,2.02,0.02,-0.02,0.0,13.5,0.28,-0.22,0.0,1.2,0.025,-0.02,0.0,568.91285,47.67426,-47.67426,0.0,1.79,0.15,-0.15,0.0,3,0.42,0.1,-0.1,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4891.0,50.0,-50.0,0.0,4.53,0.05,-0.05,0.0,1.28,0.11,-0.1,0.0,-0.01,0.05,-0.05,0.0,1.0,3.09,0.1,-0.1,0.0,230.1724206,-25.9910525,81.6696,0.4148,-0.4107,7.11,0.03,-0.03,4.738,0.027,-0.027,6.82953,0.000244,-0.000244
4769,1,1,2004,0,11.558337715,0.0001,-0.0001,0.0,4.3,2.5,-0.8,0.0,13.2,0.28,-0.22,0.0,1.18,0.025,-0.02,0.0,830.0,300.0,-200.0,0.0,2.6,0.8,-0.6,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.63,0.07,-0.09,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,271.318125,-28.895,5800.0,600.0,-700.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
277,2,4,2012,0,3.60076,0.00019,-0.0002,0.0,0.039,0.001,-0.001,0.0,1.78,0.28,-0.22,0.0,0.159,0.025,-0.02,0.0,3.81394,0.31783,-0.31783,0.0,0.012,0.001,-0.001,0.0,3,0.192,0.073,-0.079,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4006.03,89.89,-100.81,0.0,0.65,0.02,-0.02,0.0,0.63,0.06,-0.06,0.0,0.23,0.1,-0.1,0.0,1.0,4.61,0.01,-0.01,0.0,262.5448903,-51.6377777,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.86517,0.000528,-0.000528
2084,1,1,2016,0,1.25275217,2.15e-06,-2.15e-06,0.0,0.0239,0.003,-0.003,0.0,1.65,0.49,-0.23,0.0,0.147,0.044,-0.021,0.0,3.36,20.65895,-19.443815,0.0,0.0106,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2399.97,118.75,-112.37,0.0,2199.0,21.0,-21.0,0.0,0,6104.0,152.44,-185.27,0.0,1.17,0.34,-0.16,0.0,1.11,0.14,-0.09,0.0,0.0,0.125,-0.171,0.0,1.0,4.35,0.1,-0.19,0.0,291.1451576,44.0624715,1090.7,23.91,-22.92,14.863,0.183,-0.183,13.234,0.024,-0.024,14.6276,0.000271,-0.000271
1245,1,1,2022,0,5138.43727,887.26948,-529.24741,0.0,5.062,0.596,-0.467,0.0,12.6,0.28,-0.22,0.0,1.12,0.025,-0.02,0.0,2585.53409,792.02839,-546.34703,0.0,8.135,2.492,-1.719,0.0,4,0.362,0.124,-0.195,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4171.0,93.16,-149.45,0.0,0.72,0.08,-0.05,0.0,0.65,0.08,-0.08,0.0,0.02,0.1,-0.1,0.0,1.0,4.53,0.1,-0.11,0.0,170.5227246,46.907803,25.4893,0.0257,-0.0256,9.8,0.03,-0.03,6.613,0.021,-0.021,9.26803,0.000323,-0.000323
2382,1,1,2016,0,4.52158888,2.184e-05,-2.184e-05,0.0,0.0529,0.003,-0.003,0.0,0.98,0.2,-0.09,0.0,0.087,0.018,-0.008,0.0,0.904,20.65895,-19.443815,0.0,0.00284,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,545.67,18.85,-18.25,0.0,1214.0,21.0,-21.0,0.0,0,5780.0,91.61,-90.02,0.0,0.99,0.2,-0.09,0.0,1.0,0.06,-0.06,0.0,0.0,0.131,-0.177,0.0,1.0,4.44,0.07,-0.15,0.0,284.6753857,44.4177225,813.543,10.871,-10.871,13.969,0.114,-0.114,12.305,0.023,-0.023,13.8033,0.000236,-0.000236
571,1,1,2018,0,960.41,6.19,-6.33,0.0,1.837,0.01,-0.01,0.0,10.3,0.28,-0.22,0.0,0.919,0.025,-0.02,0.0,75.32571,0.63566,-0.63566,0.0,0.237,0.002,-0.002,0.0,3,0.035,0.039,-0.024,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5638.0,13.0,-13.0,0.0,0.98,0.03,-0.03,0.0,0.9,0.01,-0.01,0.0,-0.1,0.01,-0.01,0.0,1.0,4.38,0.03,-0.03,0.0,216.8852514,-51.9329118,37.6506,0.0665,-0.0663,7.85,0.03,-0.03,6.215,0.023,-0.023,7.66978,0.000375,-0.000375
1435,1,3,2019,0,7.4500177,5.2e-06,-2.6e-06,0.0,0.103,0.003,-0.003,0.0,2.438,0.13,-0.056,0.0,0.218,0.012,-0.005,0.0,6.52,20.65895,-19.443815,0.0,0.0205,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,943.0,25.0,-12.0,0.0,0,5212.9,99.0,-49.2,0.0,0.76,0.04,-0.02,0.0,0.8,0.09,-0.04,0.0,0.094,0.057,-0.057,0.0,2.0,4.6,0.09,-0.08,0.0,198.8436817,-6.4649888,110.567,0.874,-0.86,10.971,0.015,-0.015,9.228,0.021,-0.021,10.9955,0.001421,-0.001421
3902,2,2,2015,0,52.501129,6.7e-05,-5.3e-05,0.0,0.301,0.016,-0.011,0.0,12.834,0.404,-0.437,0.0,1.145,0.036,-0.039,0.0,1719.4603,101.7056,-57.2094,0.0,5.41,0.32,-0.18,0.0,4,0.5134,0.0098,-0.0089,0.0,97.85,5.01,-4.71,0.0,812.0,21.0,-21.0,0.0,0,4995.0,78.0,-78.0,0.0,4.06,0.12,-0.08,0.0,1.32,0.1,-0.07,0.0,-0.07,0.1,-0.1,0.0,3.0,3.35,0.01,-0.01,0.0,293.2822344,48.2859173,848.023,20.1675,-20.1675,12.398,0.057,-0.057,10.121,0.017,-0.017,12.1822,0.000162,-0.000162
1247,1,3,2011,0,8.1352,0.004,-0.004,0.0,0.07,0.0,0.0,0.0,2.4,0.28,-0.22,0.0,0.214,0.025,-0.02,0.0,6.3566,3.1783,-3.1783,0.0,0.02,0.01,-0.01,0.0,3,0.19,0.1,-0.1,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4510.0,136.0,-136.0,0.0,0.78,0.05,-0.05,0.0,0.29,0.3,-0.3,0.0,0.01,0.1,-0.1,0.0,1.0,4.11,0.46,-0.46,0.0,176.1705487,30.9576484,25.8618,0.0337,-0.0335,8.97,0.03,-0.03,6.286,0.021,-0.021,8.57069,0.000434,-0.000434
3526,1,2,2014,0,6.186676,5.9e-05,-5.9e-05,0.0,0.064,0.003,-0.003,0.0,1.12,0.49,-0.49,0.0,0.1,0.044,-0.044,0.0,1.46,20.65895,-19.443815,0.0,0.00459,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,137.07,7.33,-6.91,0.0,851.0,21.0,-21.0,0.0,0,5411.0,200.0,-200.0,0.0,0.81,0.35,-0.35,0.0,0.82,0.06,-0.03,0.0,0.16,0.15,-0.15,0.0,1.0,4.58,0.3,-0.3,0.0,291.3908469,48.0655392,824.31,16.001,-15.413,15.198,0.149,-0.149,13.319,0.039,-0.039,15.1521,0.000435,-0.000435
2514,1,1,2016,0,0.96897238,6.77e-06,-6.77e-06,0.0,0.0197,0.003,-0.003,0.0,1.1,0.24,-0.12,0.0,0.098,0.021,-0.011,0.0,1.37,20.65895,-19.443815,0.0,0.0043,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2730.51,2661.93,-839.19,0.0,1844.0,21.0,-21.0,0.0,0,5793.0,120.55,-179.64,0.0,1.01,0.2,-0.1,0.0,1.01,0.07,-0.07,0.0,0.06,0.139,-0.157,0.0,1.0,4.44,0.07,-0.15,0.0,295.3496546,45.1145372,1220.0,249.846,-129.998,15.601,0.16,-0.16,13.711,0.043,-0.043,15.4816,0.003041,-0.003041
1007,1,1,2021,0,1211.0,15.0,-16.0,0.0,2.108,0.032,-0.033,0.0,8.56,0.28,-0.22,0.0,0.764,0.025,-0.02,0.0,54.98431,4.4496,-4.13177,0.0,0.173,0.014,-0.013,0.0,3,0.298,0.078,-0.071,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5049.8,64.88,-64.88,0.0,0.83,0.02,-0.02,0.0,0.85,0.03,-0.03,0.0,0.172,0.06,-0.06,0.0,1.0,4.53,0.03,-0.03,0.0,10.2072994,40.1842918,17.926,0.0325,-0.0324,7.36,0.03,-0.03,5.164,0.016,-0.016,7.07827,0.000248,-0.000248
2064,1,1,2016,0,78.1000231,0.0006388,-0.0006388,0.0,0.3625,0.003,-0.003,0.0,3.18,1.2,-0.46,0.0,0.284,0.107,-0.041,0.0,10.2,20.65895,-19.443815,0.0,0.0322,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,10.34,1.05,-0.94,0.0,480.0,21.0,-21.0,0.0,0,6112.0,127.39,-187.65,0.0,1.21,0.46,-0.17,0.0,1.14,0.16,-0.09,0.0,0.06,0.135,-0.148,0.0,1.0,4.33,0.1,-0.23,0.0,292.3012109,38.2669983,1291.01,55.4,-55.4,15.318,0.046,-0.046,13.542,0.048,-0.048,14.9607,0.000401,-0.000401
4351,1,4,2016,0,4.75793986,3.846e-05,-3.846e-05,0.0,0.0547,0.003,-0.003,0.0,1.69,0.37,-0.29,0.0,0.151,0.033,-0.026,0.0,3.5,20.65895,-19.443815,0.0,0.011,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,1211.82,83.34,-77.11,0.0,1372.0,21.0,-21.0,0.0,0,6228.0,72.21,-60.59,0.0,1.42,0.31,-0.23,0.0,1.16,0.12,-0.08,0.0,-0.1,0.12,-0.132,0.0,1.0,4.19,0.13,-0.13,0.0,293.0846115,41.1354049,1502.32,44.98,-42.48,14.379,0.149,-0.149,13.11,0.035,-0.035,14.3267,0.000255,-0.000255
1690,1,1,2022,0,6.293099,0.000571,-0.000707,0.0,0.103,0.003,-0.003,0.0,2.262,0.209,-0.192,0.0,0.202,0.019,-0.017,0.0,5.74,20.65895,-19.443815,0.0,0.0181,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,4213.0,138.0,-138.0,0.0,0.68,0.05,-0.05,0.0,0.87,0.4,-0.27,0.0,-0.098,0.235,-0.235,0.0,1.0,4.72,0.15,-0.15,0.0,154.987604,3.9548275,200.727,1.54,-1.517,14.014,0.08,-0.08,11.106,0.021,-0.021,13.6941,0.000383,-0.000383
4757,1,1,2022,0,2.823093,3.3e-06,-3.3e-06,0.0,0.0388,0.0014,-0.002,0.0,11.467,0.392,-0.583,0.0,1.023,0.035,-0.052,0.0,203.09235,18.43405,-16.52708,0.0,0.639,0.058,-0.052,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,1101.0,15.0,-14.0,0.0,0,5321.0,58.0,-58.0,0.0,0.86,0.02,-0.05,0.0,0.91,0.03,-0.04,0.0,0.12,0.05,-0.05,0.0,1.0,4.48,0.14,-0.14,0.0,307.4182976,-39.0323568,521.233,8.367,-8.112001,14.333,0.114,-0.114,12.324,0.023,-0.023,14.0864,0.000349,-0.000349
1985,1,1,2016,0,201.1214,0.001945,-0.001945,0.0,0.6559,0.003,-0.003,0.0,2.08,0.18,-0.1,0.0,0.186,0.016,-0.009,0.0,4.98,20.65895,-19.443815,0.0,0.0157,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,2.12,0.05,-0.04,0.0,300.0,21.0,-21.0,0.0,1,5694.0,78.24,-65.65,0.0,0.96,0.06,-0.05,0.0,0.98,0.04,-0.04,0.0,0.01,0.094,-0.102,0.0,1.0,4.47,0.04,-0.06,0.0,283.1137663,48.1312774,482.119,3.267,-3.223,13.614,0.16,-0.16,11.772,0.018,-0.018,13.3216,0.00036,-0.00036
294,1,4,2010,0,124.26,0.7,-0.7,0.0,0.3343,0.0013,-0.0013,0.0,3.92,0.28,-0.22,0.0,0.35,0.025,-0.02,0.0,14.6,1.7,-1.7,0.0,0.046,0.005,-0.005,0.0,4,0.055,0.012,-0.012,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,3271.0,157.0,-157.0,0.0,0.3,0.06,-0.05,0.0,0.32,0.03,-0.03,0.0,0.213,0.064,-0.064,0.0,1.0,4.87,0.0,0.0,0.0,343.3239737,-14.2665958,4.67517,0.00167,-0.00167,10.16,0.1,-0.1,5.01,0.021,-0.021,8.8753,0.00145,-0.00145
1547,1,1,2018,0,19.89526,0.00028,-0.00028,0.0,0.1461,0.0099,-0.0097,0.0,7.5,0.44,-0.44,0.0,0.669,0.039,-0.039,0.0,37.1,5.6,-5.6,0.0,0.11673,0.01762,-0.01762,0.0,4,0.35,0.05,-0.04,0.0,98.435,6.43,-5.6,0.0,787.0,17.0,-17.0,0.0,0,5500.0,100.0,-100.0,0.0,1.28,0.07,-0.07,0.0,1.03,0.03,-0.03,0.0,0.33,0.08,-0.08,0.0,1.0,4.21,0.05,-0.05,0.0,291.5953596,-22.2477071,391.537,7.494,-7.223,12.524,0.08,-0.08,10.765,0.019,-0.019,12.3604,0.000193,-0.000193
2012,1,4,2014,0,23.9802,0.0001,-0.0001,0.0,0.1602,0.003,-0.003,0.0,0.95,0.13,-0.13,0.0,0.085,0.012,-0.012,0.0,8.1,20.65895,-19.443815,1.0,0.02549,0.066,-0.06055,1.0,4,0.0,0.05,-0.042,0.0,45.36,1.48,-1.43,0.0,649.0,21.0,-21.0,0.0,0,5858.0,114.0,-114.0,0.0,1.04,0.17,-0.17,0.0,1.0,0.06,-0.06,0.0,-0.12,0.11,-0.11,0.0,1.0,4.41,0.14,-0.14,0.0,300.864006,44.3375497,444.322,6.101,-5.941,12.923,0.08,-0.08,11.431,0.018,-0.018,12.8391,0.000186,-0.000186
588,2,3,2016,0,5769.0,831.0,-831.0,0.0,6.15,0.59,-0.59,0.0,13.3,0.28,-0.22,0.0,1.18,0.025,-0.02,0.0,794.575,15.8915,-15.8915,0.0,2.5,0.05,-0.05,0.0,3,0.61,0.04,-0.04,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5805.0,15.0,-15.0,0.0,0.99,0.05,-0.03,0.0,0.93,0.05,-0.05,0.0,-0.281,0.013,-0.013,0.0,1.0,4.41,0.04,-0.04,0.0,225.8999745,-27.8415947,51.2993,0.1684,-0.1673,8.413,0.002,-0.002,6.896,0.026,-0.026,8.25674,0.000513,-0.000513
3329,1,3,2016,0,124.5244647,0.0005822,-0.0005822,0.0,0.4865,0.003,-0.003,0.0,2.66,0.28,-0.18,0.0,0.237,0.025,-0.016,0.0,7.56,20.65895,-19.443815,0.0,0.0238,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,4.12,0.12,-0.11,0.0,356.0,21.0,-21.0,0.0,0,5542.0,83.8,-66.18,0.0,1.02,0.1,-0.07,0.0,1.01,0.04,-0.04,0.0,0.31,0.066,-0.068,0.0,1.0,4.42,0.07,-0.09,0.0,295.4128785,46.2665801,656.38,6.355,-6.355,14.035,0.114,-0.114,12.311,0.022,-0.022,13.9069,0.000233,-0.000233
2403,1,1,2016,0,4.7683049,1.895e-05,-1.895e-05,0.0,0.0568,0.003,-0.003,0.0,1.84,0.5,-0.2,0.0,0.164,0.045,-0.018,0.0,4.04,20.65895,-19.443815,0.0,0.0127,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,425.17,15.71,-15.1,0.0,1219.0,21.0,-21.0,0.0,0,5981.0,78.95,-91.31,0.0,1.13,0.31,-0.12,0.0,1.09,0.09,-0.07,0.0,0.06,0.145,-0.165,0.0,1.0,4.37,0.09,-0.18,0.0,287.0862799,46.9457998,853.959,13.2295,-13.2295,14.192,0.08,-0.08,12.633,0.021,-0.021,14.0269,0.000273,-0.000273
2129,1,3,2013,0,8.041,0.0001,-0.0001,0.0,0.06482,0.00235,-0.00235,0.0,1.6,0.18,-0.18,0.0,0.143,0.016,-0.016,0.0,2.8,0.6,-0.6,0.0,0.009,0.002,-0.002,0.0,4,0.0,0.05,-0.042,0.0,51.62,1.17,-1.15,0.0,507.0,21.0,-21.0,0.0,1,4660.0,56.23,-48.94,0.0,0.54,0.06,-0.06,0.0,0.56,0.06,-0.06,0.0,0.229,0.015,-0.015,0.0,2.0,4.72,0.07,-0.07,0.0,294.121482,48.3497977,259.533,1.3085,-1.3085,13.961,0.103,-0.103,11.366,0.022,-0.022,13.7125,0.000285,-0.000285
3998,1,1,2016,0,3.57320367,9.1e-07,-9.1e-07,0.0,0.0457,0.003,-0.003,0.0,6.04,1.58,-0.66,0.0,0.539,0.141,-0.059,0.0,30.4,20.65895,-19.443815,0.0,0.0957,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,1129.27,95.44,-86.55,0.0,1210.0,21.0,-21.0,0.0,0,5834.0,110.98,-141.15,0.0,1.11,0.29,-0.12,0.0,1.09,0.1,-0.06,0.0,0.24,0.113,-0.175,0.0,1.0,4.39,0.08,-0.18,0.0,290.7659557,38.9279468,1291.98,4.888,-4.824,14.95,0.08,-0.08,13.21,0.038,-0.038,15.0987,0.000465,-0.000465
